,sentiment,sentiment:confidence,text
2931,0,1.0,apple continues beefing digital audio expertise hiring dana massie from audience aapl
2932,0,1.0,aapl apple's earliest employees describes first time steve jobs
2933,0,0.7253,apple matches increase earnings 2014q3 donkey stocks your iphone aapl
2934,0,1.0,phone keeps restarting dont play like that???
2935,0,1.0,apple's raised citigroup aapl aapl
2936,0,0.7416,"after china, russia some products, fearing espionage"
2937,1,0.6668,ipad anything doomed aapl aapl
2938,0,0.3464,"reminiscing first cost computer which, box, didn't have geek"
2939,0,1.0,last night like more apps than what's with that hate
2940,0,1.0,"apple developing iphone that fires laser beams surroundings monday, december)"
2941,0,1.0,apple intraday comments updated range premium users aapl stockaction trading stocks
2942,0,1.0,headed store today yikes yay? dayoffduties
2943,0,0.7411,tell update their events page there's listing your presentation
2944,0,1.0,apple fibonacci technicals levels intraday update aapl aapl
2945,0,1.0,edgf14 jane horvath (director global privacy speaking
2946,0,0.5098,"former apple manager sentenced year prison, million fine leaked secrets case blog aapl"
2947,0,1.0,pissed plugged phone overnight didnt charge fuck
2948,0,0.4962,"siri wildin last night, yall need"
2949,0,0.6635,iphone plus sales growing steadily worldwide aapl aapl
2950,0,1.0,yknow that time restarted then phone blue screen
2951,0,0.741,does yosemite constantly restart error when left over night? onlyme
2952,0,0.7651,bloombergtv former apple exec sentence year prison fraud aapl
2953,0,1.0,there nothing life more fragile than apple branded lightning cord
2954,0,0.6495,what done now?
2955,0,0.6826,purchase value) simply watching check vidfallauction here
2956,0,0.6672,consumers demand more units iphone plus aapl aapl
2957,0,1.0,conputer doing left alone five minutes does this?? help
2958,0,0.7201,void awakens
2959,0,1.0,shout making crappy iphone alarms that don't make late final
2960,0,1.0,profit apple aapl) options trade trading finance short hedge
2961,0,0.7227,apple assigned credit rating morningstar aapl aapl
2962,0,1.0,"updated yosemite machines both painfully slow thanks,"
2963,0,1.0,"should tell testers that using gmail ios, your won't work doesn't tell testers"
2964,1,0.669,apple continues beefing digital audio expertise hiring dana massie from audience aapl aapl
2965,0,1.0,what bought telsa? talent cook access musk's bright mind permanent basis read more
2966,1,1.0,steve jobs predicted future commerce back 1996 exactly right! ecommerce aapl
2967,0,1.0,didn't need subject line text imessages folk
2968,0,1.0,apple fibonacci technicals levels intraday update aapl aapl
2969,0,0.66,ipad focuses getting things done zdnet
2970,0,0.6559,dear understand want protect there cool password lockouts resets?
2971,0,1.0,will apple facebook crush google? motley fool aapl goog
2972,0,1.0,tech stocks that could soar 2015 motley fool goog aapl
2973,0,0.6578,shares slice with iphone6 lovers
2974,0,0.7119,ipod touch acting wonky i've done factory settings reinstalled stuff nothing other ideas?
2975,0,0.6661,citigroup boosts apple price target aapl aapl
2976,0,0.7439,short aapl with options apple stock
2977,0,1.0,"apple intraday comments updated range, premium users aapl stockaction trading stocks"
2978,0,0.7284,block trade detected aapl
2979,0,1.0,pretty iphone5 life left only 11am
2980,1,1.0,makes smarter elevate year! congratulations team
2981,0,1.0,"happy monday! camera fancy iphone6plus suddenly stopped working this weekend, instead meme"
2982,0,0.6578,apple open stores india aapl
2983,0,1.0,apple fibonacci technicals levels intraday update aapl aapl
2984,0,1.0,i've abandoned itunes never going back because googlemusic much better aapl goog
2985,0,0.7039,aapl unsubsidized smartphone
2986,0,1.0,shout making crappy iphone alarms that don't make late final
2987,0,1.0,iphone fully charged it's that common battery life?
2988,0,0.6851,innovation died with steve jobs apple macintosh aapl
2989,0,0.8624,apple doomed aapl dropped currently priced aapl
2990,0,1.0,apple cook comes
2991,1,0.669,makes smarter elevate year! congratulations team
2992,0,1.0,who's buying those iphones anyway? aapl aapl
2993,1,0.6488,makes smarter elevate year! congratulations team
2994,0,0.6538,block trade detected aapl
2995,1,0.7201,surely smart game even peak good
2996,1,0.6513,makes smarter elevate year! congratulations team
2997,0,0.6817,knock iphone lets lock well unlock your bluetooth smhq aapl
2998,0,0.6841,block trade detected aapl
2999,0,1.0,"happy monday! camera fancy iphone6plus suddenly stopped working this weekend, instead meme"
3000,0,1.0,"ipod antitrust case, recent development plaintiffs never have bought ipods first place"
3001,0,1.0,make fucking phone screen doesn't break want phone naked free
3002,0,0.7177,needs china love applewatch (aapl) wearables wearabletech apple
3003,0,1.0,hate that office email's pushing emails it's fetching settings says push appleprobs appleproblems
3004,1,1.0,love spot
3005,0,0.7411,thought when bought lemon tried save wasn't worth savings regretting ever since dellhell
3006,0,1.0,"condoseniors said needs supply condo with dedicated tech many issues with iphone, imac, ipads warrants tech will well"
3007,0,0.6587,"reminiscing first cost computer which, box, didn't have geek"
3008,0,1.0,mastercard teams with gwen stefani promote apple 'priceless surprises' aapl
3009,0,1.0,"cook shows apple watch chinese internet official, discusses security issues aapl"
3010,0,1.0,"know that have strong supply chain, what that makes that way? supplychain operations"
3011,0,1.0,"apple developing iphone that fires laser beams surroundings, patent reveals aapl hnhd"
3012,1,0.4708,first 2600 digital languages leader internet terms based performance!
3013,0,1.0,"haha, techs seeing condoseniors cookery should jump opportunity!"
3014,0,0.6196,apple fibonacci technicals levels intraday update aapl aapl
3015,0,0.5086,listings suggest apple plans boost rumored virtual reality program aapl
3016,1,1.0,thank having outstanding customer service exchanging phone case that clearly made power user customerforlife
3017,0,0.6781,glad getting computer four macs
3018,0,1.0,fucking memer faggots
3019,0,1.0,bruh that means type that fuckin punk bitch
3020,1,0.3404,techs
3021,1,1.0,makes smarter elevate year! congratulations team
3022,0,0.7244,"apple, paypal, mobilepayments worldwide aapl"
3023,0,0.6659,"dear please create middle finger emoji asap sincerely, iphone users"
3024,0,0.7012,"dear please create middle finger emoji asap sincerely, iphone users"
3025,0,0.6789,"dear please create middle finger emoji asap sincerely, iphone users"
3026,0,1.0,apple fibonacci technicals levels intraday update aapl aapl
3027,0,1.0,debunking apple's biggest myths aapl
3028,0,1.0,apple fibonacci technicals levels intraday update aapl aapl
3029,0,0.7171,gotta kidding
3030,0,1.0,theyre gotta kidding
3031,0,0.7333,theyre gotta kidding
3032,0,0.6828,theyre gotta kidding
3033,0,0.7337,yesh theyre gotta kidding
3034,0,1.0,"dear please create middle finger emoji asap sincerely, iphone users"
3035,0,1.0,apple product chargers look like that theyre gotta kidding
3036,1,0.6797,apple (aapl) momentum seems nearly unstoppable aapl
3037,0,0.6635,here's favorite apps 2014 elevate threes! game year
3038,0,0.6882,"apple names best iphone ipad apps year monday, december)"
3039,0,0.7039,same struggle they're gotta kidding
3040,0,0.6515,higher price targets helping apple's shares forbes aapl
3041,0,0.6797,higher price targets helping apple's shares aapl aapl
3042,0,1.0,higher price targets helping apple's shares aapl aapl
3043,0,0.7315,simple solution
3044,0,1.0,"typo launches iphone keyboard, avoiding previous blackberry lawsuit blog aapl"
3045,0,0.7481,interesting apps when search 'beta' store
3046,0,1.0,cnbctv bulls running with gopro apple gpro aapl
3047,0,1.0,watch prototype male couch potato digidaydbs
3048,0,1.0,cnbctv citi's apple optimism aapl
3049,1,1.0,yeah thing inspired apple course apple here from 2002 tvad
3050,0,1.0,apple fibonacci technicals levels intraday update aapl aapl
3051,0,1.0,mastercard debuts spot starring apple gwen stefani aapl gwenstefani
3052,0,1.0,bloombergtv wozniak what really happened stevejobs' garage aapl
3053,1,0.671,here's apple shares will reach analyst aapl
3054,0,0.6739,"apple developing iphone that fires laser beams surroundings monday, december)"
3055,0,0.6543,watch prototype male couch potato digidaydbs
3056,0,0.6971,"first ever onfoodableweekly! much discuss this episode! pay,"
3057,1,1.0,great service bethesdarow thanks jenna brandon!!!!!!!
3058,1,1.0,conclusion best client service ever
3059,0,1.0,many iphone chargers need through? make charger durability point iphone
3060,0,1.0,caller must able blocked products apple iphone6 iphone6plus
3061,0,0.6474,"cook shows apple watch chinese internet official, discusses security issues aapl aapl"
3062,1,0.5037,nice1 says these best apps 2014
3063,0,1.0,comparison between maps maps longreads webdesign
3064,0,1.0,yall make hard grip
3065,0,0.7177,apple just patented idea that stevejobs would have hated aapl
3066,0,0.7525,your taxes country!!!
3067,0,1.0,"apple watch's high priced fashion focus mark, survey says aapl aapl"
3068,0,0.6884,aapl apple returns cash shareholders because it's ideas
3069,0,1.0,many apps 2014 have downloaded your phone?
3070,0,0.6894,applecare only cares about beware false prophetsi mean profits!
3071,0,0.738,beware anything that includes word care
3072,0,1.0,apple fibonacci technicals levels intraday update aapl aapl
3073,0,0.9231,"i've been talking with support almost hours, absolutely help"
3074,0,1.0,fuck there 'recently deleted' photo album?
3075,0,0.7376,"come aapl, your shit together!"
3076,1,0.4924,best iphone games should play this week aapl
3077,0,1.0,fuck there 'recently deleted' photo album?
3078,0,0.6774,massive mobile tech companies like excited wearables investing million into
3079,0,0.5153,massive mobile tech companies like excited wearables investing million into
3080,0,0.7177,"where iphone6, iphone plus, iphone iphone iphone iphone aapl"
3081,0,1.0,mastercard teams with gwen stefani promote apple aapl aapl
3082,0,1.0,apple aapl plans launch iphone6mini version 2015 2014
3083,0,1.0,which guru fund managers hold apple aapl
3084,1,0.6672,stores will host free coding workshops hourofcode computerscience
3085,0,1.0,this horrible packaging shipping shame
3086,0,1.0,apple plans launch iphone mini version 2015 aapl aapl
3087,0,1.0,apple fibonacci technicals levels last intraday update aapl aapl
3088,0,1.0,inconsistency overall weirdness that controls appstore archive previous versions easy downgrade
3089,0,1.0,tryng back snapchat store isn't cooperating
3090,0,0.6474,rumor roundup tale three rumor blogs aapl aapl
3091,0,0.5919,"when removing photo upload? covering refund those purchased based features, that more?"
3092,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
3093,0,1.0,fuck there 'recently deleted' photo album?
3094,0,1.0,"ios8 notification center pain sort, dismiss notifications, hitting that each"
3095,0,1.0,iphone6 fell screen shattered like blown wants additional maybe make product that lasts?
3096,0,1.0,apple symptom tech bubble? could apple overvalued? 700b reasons apple's valuation apple aapl
3097,0,1.0,geniuses suck ass!
3098,0,1.0,
3099,0,1.0,apple intraday comments last update premium users aapl stockaction trading stocks
3100,0,1.0,aapl cramer this tech bubble 2000
3101,0,1.0,apple total trading daily profits aapl stockaction trading stocks
3102,0,1.0,"hate phone, can't it's gone completely silent, were call would even less help than"
3103,0,0.6722,cook nominated time's 2014 person year aapl
3104,0,0.7177,apple sales topped chromecast aapl being pushed apple (aapl) never made much fuss
3105,0,0.6777,should have your products available people same economic standing current market this
3106,0,0.5118,thank being such little troll putting option close right above save legends
3107,0,1.0,gonna limb twtr will this decade's aapl
3108,0,1.0,"apple price close, december 2014, apple aapl"
3109,1,0.6643,apple's cooke hits nail head apple technews
3110,0,1.0,"monday's analyst moves apple chevron corporation, starbucks aapl"
3111,1,1.0,love phone much thank based
3112,0,1.0,aapl here's apple shares will reach analyst
3113,0,0.7201,want exchange sealed 16gb 64gb will difference this store?
3114,0,1.0,daring fireball transmit icloud drive
3115,0,1.0,future three takeaways from pioneer bill fernandez
3116,0,0.6779,"evidence, please? factcheckthis"
3117,0,1.0,"make realistic, song length drum track using logic drummer proaudio"
3118,0,0.6737,especially telling that i've been randomly selected grant from broke govt don't free govt
3119,1,0.7012,"biggest differences between yep, i'll stick with mac! apple"
3120,0,0.7201,hearthstone expansion 'goblins gnomes' officially launches blog aapl
3121,0,0.6722,"happy monday! camera fancy iphone6plus suddenly stopped working this weekend, instead meme"
3122,0,0.6722,apple facebook clash neither wrong aapl
3123,1,1.0,you'll back life soon
3124,0,0.7039,spots left event
3125,0,0.6544,"been hearin' alot drums lately including ahem, let's hope they check this guide"
3126,1,1.0,"biggest differences between yep, i'll stick with mac! apple"
3127,1,1.0,"biggest differences between yep, i'll stick with mac! apple"
3128,0,1.0,fuck phone speaker longer works just
3129,0,0.6758,shouldn't have restart phone make work
3130,0,1.0,holiday giveaway! ensure stay touch brands like
3131,1,0.5327,holiday giveaway! ensure stay touch brands like
3132,0,1.0,holiday giveaway! ensure stay touch brands like
3133,0,1.0,holiday giveaway! ensure stay touch brands like
3134,0,0.6894,"apple names best iphone ipad apps year monday, december)"
3135,0,0.6614,"apple catching iphone supply, still lagging demand aapl"
3136,0,1.0,here's picks best apps games 2014
3137,0,0.6491,aapl which guru fund managers hold apple
3138,0,0.7324,"imac caught fire while use, just sitting desk luckily nearby able sort"
3139,0,1.0,"case accident, stay safe with free winnipeg"
3140,0,1.0,don't know what you're trying phone updates turned thanks letting 'aware' error
3141,1,1.0,aapl providing another great entry point
3142,0,1.0,phone awful there green line? need sort
3143,0,1.0,need intel
3144,0,1.0,"trade aapl free nightly updates posted here twitter, visit trade aapl free website here"
3145,0,1.0,aapl apple facebook clash neither wrong
3146,0,0.663,could learn take pictures internet better
3147,0,1.0,steve wozniak says starting garage complete myth
3148,0,0.6719,could learn take pictures internet better
3149,0,1.0,learning about apple ipad mini smart cover green
3150,0,1.0,"you're only apparently, based that last interview with"
3151,1,0.7201,"best iphone apps year, according apple monday, december)"
3152,0,0.6894,"apple (aapl) plans launch iphone6 mini version 2015 monday, december)"
3153,0,0.7436,bose products could returning apple store shelves next week aapl
3154,0,1.0,"good grief, could have more sucky hold music queue playlist? offense, but, ewwwwww! johnny cash into song? gross"
3155,0,0.5236,"were doing great with johnny cash, damn that jarring!"
3156,0,1.0,"about showing also sonar x3,ableton live,propellerhead reason,reaper mixcraft"
3157,0,0.741,"apple stock upward trend after 'explosive' holiday quarter, apple watch release 2015 aapl"
3158,0,1.0,only reason have iphone because imessage bruh make better battery
3159,0,0.6442,check macbook retina 500gb 2012 650m 2magsafe apple
3160,0,0.6515,"citi, boost apple price targets news aapl applepricetargets applestock apple iphone news"
3161,0,0.6825,aapl apple stock price plummeting time sell bit?
3162,1,1.0,we're excited named 'app store best 2014' list this year! apple
3163,1,1.0,we're excited named 'app store best 2014' list this year! apple
3164,1,0.6578,we're excited named 'app store best 2014' list this year! apple
3165,0,0.6794,bring back classicipod cantbelieveitsgone
3166,0,1.0,without access passwd apple 'working apps calendar ecosystem achilles? your move
3167,0,1.0,wish guys would port hebrew from android version already! have swapping abck forth
3168,0,1.0,bose products reportedly return apple store shelves early next week aapl jimmyiovine
3169,0,1.0,"much completely broken shit world, fucks sake (and fuck bullshit 'autocorrects')"
3170,0,0.7039,"apple aapl price target, estimates raised"
3171,0,0.7119,apple raised aapl
3172,1,1.0,we're excited named 'app store best 2014' list this year! apple
3173,0,1.0,third party keyboards buggy hell therefore completely unusable undeserved
3174,0,0.6719,former exec sentenced year prison selling company secrets uasm
3175,0,0.4895,wonder aware that they international symbol kissmyass their retail stores?
3176,0,1.0,watch weekend's from more
3177,0,1.0,best cuts apple ipad prices boost sales aapl ipad
3178,1,1.0,great time store friday krumpers talkback urbannutcracker
3179,0,1.0,watch weekend's from more
3180,0,1.0,"much completely broken shit world, fucks sake (and fuck bullshit 'autocorrects')"
3181,0,0.6796,aapl apple just patented idea that steve jobs would have hated
3182,0,0.6792,this girl still using email login act! have wrong email! stop trying 'verify'!
3183,0,1.0,watch weekend's from more
3184,0,0.636,watch weekend's from more
3185,1,1.0,completely love with iphone6 right playing with newphone digging into some complete pizza
3186,0,0.6643,whitepower hatemusic hatespeech icantbreathe good look
3187,0,1.0,congrats just gave government permission apple
3188,0,1.0,wasn't defending this they don't understand internet
3189,1,1.0,cool minutes later have yosemite macbook almost year computer still strong winning
3190,0,0.6722,"apple catching iphone supply, still lagging demand aapl"
3191,1,1.0,always impressed with customer service store square laptop works again didn't cost dime!
3192,0,0.6801,there still suicide note template your most recent pages update much longer have wait
3193,0,1.0,spots left event
3194,0,1.0,thanks making life complicated
3195,0,0.6521,"final aapl putcallratios monday, december 2014"
3196,0,1.0,"final aapl putcallratios monday, december 2014 hamzei"
3197,1,0.635,thanking disturb' feature
3198,0,0.5036,most offensive thing lack trashcan emoji stop discrimination
3199,0,1.0,most offensive thing lack trashcan emoji stop discrimination
3200,0,0.6797,"final aapl putcallratios monday, december 2014 hamzei"
3201,0,1.0,apple google battle tech giants aapl
3202,1,1.0,thanking disturb' feature
3203,0,1.0,hope will allow compact views party keyboards like swiftkey swype android
3204,0,1.0,"macbook annoying asus windows computer freezing, laggy, much excellence"
3205,0,0.6894,best cuts apple ipad prices boost sales aapl ipad
3206,0,0.7279,want gold metallic macbook with iphone plus
3207,0,0.6525,natalie portman passes aaron sorkin's steve jobs movie aapl
3208,0,1.0,companies growing faster than apple aapl
3209,0,1.0,"final aapl putcallratios monday, december 2014"
3210,0,0.6922,from retail celebrates computer science education week hourofcode
3211,0,0.7039,can't facetime more than person time need answers dammit until then oovoo winning
3212,0,0.6789,"well they don't want people recording movie, guess we'll know it's crazy! just will"
3213,0,0.6772,apple 'hoarding' iphone6 supply stores ibdblogs aapl
3214,0,1.0,needs consider these emoji's! really need them life!!!
3215,0,1.0,'not book grow global brands this your book grow your stickybrand
3216,0,0.6635,"apple catching iphone6 supply, still lagging demand motley fool aapl"
3217,0,1.0,apple facebook clash neither wrong motley fool aapl
3218,0,0.6804,iphone exploded good reason what heck???
3219,0,1.0,cnbctv apple's pullback? aapl
3220,0,0.8938,computer
3221,0,0.6758,"videos tonight, turns ipads still need electricity function figure out, studies"
3222,0,0.6515,protesters stage diein protests store this anger misplaced? retweet agree
3223,0,1.0,past week phone stay freezing closing apps
3224,0,0.6587,protesters stage diein protests store this anger misplaced? retweet agree
3225,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3226,0,0.6725,protesters stage diein protests store this anger misplaced? retweet agree
3227,0,0.665,protesters stage diein protests store this anger misplaced? retweet agree
3228,1,0.6635,protesters stage diein protests store this anger misplaced? retweet agree
3229,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3230,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3231,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3232,0,0.6752,protesters stage diein protests store this anger misplaced? retweet agree
3233,1,0.7016,protesters stage diein protests store this anger misplaced? retweet agree
3234,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3235,1,0.3467,protesters stage diein protests store this anger misplaced? retweet agree
3236,0,0.6823,"neil, problem police govt neal bootz points well"
3237,1,0.6635,protesters stage diein protests store this anger misplaced? retweet agree
3238,0,0.6866,protesters stage diein protests store this anger misplaced? retweet agree
3239,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3240,1,0.6635,protesters stage diein protests store this anger misplaced? retweet agree
3241,0,0.5045,protesters stage diein protests store this anger misplaced? retweet agree
3242,0,0.6894,protesters stage diein protests store this anger misplaced? retweet agree
3243,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3244,0,0.6868,protesters stage diein protests store this anger misplaced? retweet agree
3245,0,0.7279,protesters stage diein protests store this anger misplaced? retweet agree
3246,0,0.652,protesters stage diein protests store this anger misplaced? retweet agree
3247,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3248,0,0.6595,apple protesters stage protests store this anger misplaced? retweet agree
3249,0,0.6722,protesters stage diein protests store this anger misplaced? retweet agree
3250,0,0.66,"just you, agree, need refocus peace, there much violence nowdays"
3251,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3252,0,0.5153,protesters stage diein protests store this anger misplaced? retweet agree
3253,0,0.59,protesters stage diein protests store this anger misplaced? retweet agree
3254,0,0.5165,protesters stage diein protests store this anger misplaced? retweet agree
3255,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3256,0,0.6581,protesters stage diein protests store this anger misplaced? retweet agree
3257,0,1.0,many reasons
3258,0,0.6827,they doing alienating people blocking federal interstates need stopped endangering lives
3259,0,0.6672,protesters stage diein protests store this anger misplaced? retweet agree
3260,0,0.7253,protesters stage diein protests store this anger misplaced? retweet agree
3261,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3262,0,0.6658,"also, steve jobs? overrated"
3263,0,0.4976,protesters stage diein protests store this anger misplaced? retweet agree
3264,0,0.5022,protesters stage diein protests store this anger misplaced? retweet agree
3265,0,0.7284,protesters stage diein protests store this anger misplaced? retweet agree
3266,0,0.6804,siri step your game
3267,0,0.6643,protesters stage diein protests store this anger misplaced? retweet agree
3268,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3269,0,0.501,protesters stage diein protests store this anger misplaced? retweet agree
3270,0,0.6722,protesters stage diein protests store this anger misplaced? retweet agree
3271,0,0.6544,protesters stage diein protests store this anger misplaced? retweet agree
3272,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3273,1,0.6635,protesters stage diein protests store this anger misplaced? retweet agree
3274,0,0.7422,"macy's apple, they just want news"
3275,0,0.7113,this point it's anger it's simply manifestation stupid
3276,0,0.6708,most these stooges have idea they're even there this occupy
3277,0,0.732,protesters stage diein protests store this anger misplaced? retweet agree
3278,0,0.7206,protesters stage diein protests store this anger misplaced? retweet agree
3279,0,1.0,hopefully endangering their lives!
3280,0,0.6932,protesters stage diein protests store this anger misplaced? retweet agree
3281,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3282,0,0.6825,protesters stage diein protests store this anger misplaced? retweet agree
3283,0,0.5085,protesters stage diein protests store this anger misplaced? retweet agree
3284,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3285,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3286,0,0.3327,protesters stage diein protests store this anger misplaced? retweet agree
3287,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3288,0,0.5078,protesters stage diein protests store this anger misplaced? retweet agree
3289,0,0.7253,protesters stage diein protests store this anger misplaced? retweet agree
3290,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3291,1,0.6739,well said
3292,0,0.6722,protesters stage diein protests store this anger misplaced? retweet agree
3293,0,0.6801,protesters stage diein protests store this anger misplaced? retweet agree
3294,0,1.0,"aapl apple trial continues, without plaintiff"
3295,0,0.5025,protesters stage diein protests store this anger misplaced? retweet agree
3296,0,0.6894,protesters stage diein protests store this anger misplaced? retweet agree
3297,0,0.7256,protesters stage diein protests store this anger misplaced? retweet agree
3298,0,0.7651,just this charger like weeks what frick
3299,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3300,0,1.0,they're staging apple store while being their iphone
3301,0,1.0,anyone else notice hair color fallon timberlake hand models backwards iphone gaming spot?
3302,0,0.7333,protesters stage diein protests store this anger misplaced? retweet agree
3303,0,0.6538,protesters stage diein protests store this anger misplaced? retweet agree
3304,0,1.0,this point it's anger it's simply manifestation stupid
3305,0,0.5165,protesters stage diein protests store this anger misplaced? retweet agree
3306,0,0.5037,protesters stage diein protests store this anger misplaced? retweet agree
3307,0,0.6606,don't believe matters think this anger misplaced diein
3308,0,0.501,protesters stage diein protests store this anger misplaced? retweet agree
3309,0,0.7079,it's like temper tantrum like little kids aren't getting their year children having tantrums
3310,0,0.6,protesters stage diein protests store this anger misplaced? retweet agree
3311,0,0.6768,protesters stage diein protests store this anger misplaced? retweet agree
3312,0,0.6841,protesters stage diein protests store this anger misplaced? retweet agree
3313,0,0.6722,protesters stage diein protests store this anger misplaced? retweet agree
3314,0,1.0,"protest should show form violence, because violence very destructive"
3315,0,0.4927,blacks murder 1000 more people than whites this what police deal with!
3316,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3317,0,0.7333,protesters stage diein protests store this anger misplaced? retweet agree
3318,0,0.6784,these actions helping their cause democratswarontruth
3319,0,0.6861,protesters stage diein protests store this anger misplaced? retweet agree
3320,0,0.6744,seems have killed genius reservations online macs apple stores even
3321,0,0.6559,protesters stage diein protests store this anger misplaced? retweet agree
3322,0,0.6833,judge rules banks over credit card breach value proposition intensifies
3323,0,1.0,"still misplaced, they companies with most power something"
3324,0,0.6762,it's game it's continuation occupy clown thing trying relieve drugs
3325,0,0.6642,protesters stage diein protests store this anger misplaced? retweet agree
3326,0,1.0,bonus airmiles right now! airmilesshops
3327,1,0.6651,bonus airmiles right now! airmilesshops
3328,0,1.0,bonus airmiles right now! airmilesshops
3329,0,0.6581,protesters stage diein protests store this anger misplaced? retweet agree
3330,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3331,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3332,0,0.7253,protesters stage diein protests store this anger misplaced? retweet agree
3333,0,0.6806,protesters stage diein protests store this anger misplaced? retweet agree
3334,0,0.6581,protesters stage diein protests store this anger misplaced? retweet agree
3335,0,0.8055,mobile iphone nightmare iphone6
3336,0,0.7341,protesters stage diein protests store this anger misplaced? retweet agree
3337,0,1.0,this morphing into actions against police praetorian guards working unaware rich
3338,0,0.6972,protesters stage diein protests store this anger misplaced? retweet agree
3339,1,0.5036,protesters stage diein protests store this anger misplaced? retweet agree
3340,0,0.7253,protesters stage diein protests store this anger misplaced? retweet agree
3341,0,0.6577,protesters stage diein protests store this anger misplaced? retweet agree
3342,0,0.6521,protesters stage diein protests store this anger misplaced? retweet agree
3343,0,0.4815,protesters stage diein protests store this anger misplaced? retweet agree
3344,0,0.7253,protesters stage diein protests store this anger misplaced? retweet agree
3345,0,0.6538,"apple iphone plus comparison apple plays catch comparephones, applevslg"
3346,0,0.6722,protesters stage diein protests store this anger misplaced? retweet agree
3347,0,0.6642,protesters stage diein protests store this anger misplaced? retweet agree
3348,0,1.0,fuck this weak iphone
3349,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3350,0,0.6442,protesters stage diein protests store this anger misplaced? retweet agree
3351,0,0.6722,protesters stage diein protests store this anger misplaced? retweet agree
3352,1,0.6781,protesters stage diein protests store this anger misplaced? retweet agree
3353,0,0.6828,protesters stage diein protests store this anger misplaced? retweet agree
3354,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3355,0,0.66,cocky apple talking bout fruit fuck
3356,0,0.6843,"'hey bro, check that ipod while down here?'"
3357,1,0.3457,protesters stage diein protests store this anger misplaced? retweet agree
3358,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3359,0,1.0,lmfao cocky apple talking bout fruit fuck
3360,1,0.6825,leading android fansite recommends apple ipad best tablet aapl
3361,0,0.7253,protesters stage diein protests store this anger misplaced? retweet agree
3362,0,0.6888,protesters stage diein protests store this anger misplaced? retweet agree
3363,0,1.0,fuck
3364,0,0.501,protesters stage diein protests store this anger misplaced? retweet agree
3365,0,0.6464,protesters stage diein protests store this anger misplaced? retweet agree
3366,0,0.6841,protesters stage diein protests store this anger misplaced? retweet agree
3367,0,0.3436,protesters stage diein protests store this anger misplaced? retweet agree
3368,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3369,0,0.6722,protesters stage diein protests store this anger misplaced? retweet agree
3370,0,0.5042,"misplaced neil they should protest city mayors office, police station apple"
3371,0,0.6651,protesters stage diein protests store this anger misplaced? retweet agree
3372,0,0.665,protesters stage diein protests store this anger misplaced? retweet agree
3373,0,0.6834,protesters stage diein protests store this anger misplaced? retweet agree
3374,1,0.6708,makes smarter elevate year! congratulations team
3375,1,0.3457,protesters stage diein protests store this anger misplaced? retweet agree
3376,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3377,0,0.6804,your live streaming blows
3378,0,1.0,what macy's have with other stores they blocked?
3379,0,0.7253,protesters stage diein protests store this anger misplaced? retweet agree
3380,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3381,0,0.6591,protesters stage diein protests store this anger misplaced? retweet agree
3382,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3383,0,0.6538,protesters stage diein protests store this anger misplaced? retweet agree
3384,0,0.6474,can't make receive calls your iphone might able make receive calls
3385,0,0.3512,protesters stage diein protests store this anger misplaced? retweet agree
3386,0,0.6445,protesters stage diein protests store this anger misplaced? retweet agree
3387,0,0.6876,does battery quick
3388,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3389,0,0.6552,it's phony anger these protestors don't really care about blacks dieing they they'd after chicago
3390,0,0.7079,rule against protesting picking spare lightening cable
3391,0,1.0,protesters stage diein protests store this anger misplaced? retweet agree
3392,0,0.7325,protesters stage diein protests store this anger misplaced? retweet agree
